commit_uid,variant,trial,label,label_int,confidence,rationale
keras#45775e36b1a911be13a7c30b8f4d3a9908115aa4,v2_rubric_json,0,no,0,0.99,"Single typo fix in a print string; no added complexity, duplication, coupling, or weakened safeguards."
keras#fecedb02cf17cc7b96f01a145d1b69c064f8141e,v2_rubric_json,0,no,0,0.78,"Visible changes add a new feature path for activity regularization and propagate cost updates; no clear shortcut, duplication, or removed safeguard is directly shown."
keras#31a6ee342b8d609d0765c679a0759acf5c9d1611,v2_rubric_json,0,no,0,0.86,"Visible changes add a new activity regularization path and a small callback-style refactor; no clear shortcut, duplication, or safeguard removal is shown."
keras#cf49d59aff3766c2cf78d17a78e2b821db902228,v2_rubric_json,0,no,0,0.86,"New standalone script adds regularization comparison; no explicit shortcuts, deletions, dead code, or visible complexity/duplication beyond straightforward setup."
keras#bd361595be9c17d8c7dde4f4aaac820db2ae5ab3,v2_rubric_json,0,no,0,0.98,"Single-line formula change; no visible complexity increase, duplication, weakened safeguards, or temporary workaround in the diff."
keras#a51d7ae1457f64ce0865421120260aeef5cab68e,v2_rubric_json,0,no,0,0.93,"Adds a small new helper and a minor expression change; no visible shortcut, duplication, safeguard removal, or complexity increase beyond the feature."
keras#4cfb5d7971694d9aeb7a03d1c7c279d60ff1f1f7,v2_rubric_json,0,no,0,0.86,"Adds instance-weight support and refactors weight calculation; no clear duplication, shortcut, or removed safeguard is directly visible."
keras#b3402f50117f462c66b9d4ce7be699da7900b107,v2_rubric_json,0,no,0,0.99,No Python diff content is shown; no visible code change or shortcut evidence.
keras#6329378ca3514ad18a3e1dfb4512e8d04c99bdf5,v2_rubric_json,0,no,0,0.97,"Adds pre/post padding support with a small conditional; no clear duplication, weakened safeguards, or other visible shortcut."
keras#a75a31381e1e7acfbc08c22a3b10954b5823d143,v2_rubric_json,0,no,0,0.86,"Visible changes add masking support and a test script; no clear duplication, dead code, weakened safeguards, or explicit temporary workaround is introduced."
keras#7f445d9a21185c26beaf56fa8599f2cb5d7d05f2,v2_rubric_json,0,no,0,0.93,"Visible change is a targeted mask-handling adjustment; no clear duplication, weakened safeguard, magic value, or added complexity is directly evident."
keras#e3695591704a21c6d0d6236c11c1bad7de4e314c,v2_rubric_json,0,no,0,0.98,"Single-line bug fix replacing an incorrect tensor target; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#36676451c951a91dd07b272808cb21b32e931e75,v2_rubric_json,0,no,0,0.97,"Only reorders mask computation and dot product; no visible complexity increase, duplication, weakened safeguards, or temporary workaround."
keras#32c507eaf81063cee449e152459b85a7037614bc,v2_rubric_json,0,no,0,0.98,"Single type-cast change; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#bde9ff82320e3a6cd55eb3f6068865c94d1d27f4,v2_rubric_json,0,no,0,0.97,"Adds an optional masking flag and updates usage; no visible duplication, weakened safeguards, or other debt indicators in the diff."
keras#a8f1a6a11b325375041562e77a7dd59f91d13b22,v2_rubric_json,0,no,0,0.93,"Adds validation checks only; no visible shortcut, duplication, dead code, or weakened safeguard introduced."
keras#d7a612bb8c88bbd38421fe076b6f296ccd4e599f,v2_rubric_json,0,no,0,0.93,"Visible changes add masking behavior and test coverage; no clear duplication, weakened safeguards, or explicit temporary workaround introduced."
keras#c4f0f8b3948eb6e994dda8253df959857a0681f3,v2_rubric_json,0,no,0,0.98,"Mostly a parameter rename from instance_weight to sample_weight with consistent call-site updates; no visible shortcut, duplication, or weakened safeguard."
keras#1b9f35f535364c12eea2fe50ba937f1a22d38a70,v2_rubric_json,0,no,0,0.86,"Adds sample-weight test cases and removes a seed; no clear shortcut, duplication, weakened safeguard, or concrete code-quality issue is directly introduced."
keras#7278db105dc3ae1d4c1e38b497e54c863a7836e3,v2_rubric_json,0,no,0,0.93,"Refactors duplicated mask construction into a helper and uses scan taps; no clear shortcut, duplication, or safeguard removal is visible."
keras#981d23a66e3921ff5a3819b9d512f47b6b4f79f0,v2_rubric_json,0,no,0,0.78,"Visible changes add masking support and a test update; no clear duplication, weakened safeguards, magic numbers, or temporary workaround introduced."
keras#c13154933e35eb34563c8c7d65e7b527fd813a7f,v2_rubric_json,0,no,0,0.98,"Only commented-out lines were removed; no new complexity, duplication, weakened safeguards, or temporary workaround is introduced."
keras#a12510ba9742ecc04e877950a7e17f8656061b3c,v2_rubric_json,0,no,0,0.93,"Diff shows a refactor to separate padded and unpadded masks; no clear shortcut, duplication, dead code, or weakened safeguard is directly visible."
keras#824f9f5e80ee96891fc07413eaf2df5f7e5737da,v2_rubric_json,0,no,0,0.95,"The diff removes a helper and simplifies weight handling; no clear shortcut, duplication, or weakened safeguard is directly visible."
keras#06f22db69a01bcbacc3425954ab2a38d495fdada,v2_rubric_json,0,no,0,0.99,"Single constant change only; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#e23e86ae7a7f3ed021e5b9f013b66203b41a0931,v2_rubric_json,0,no,0,0.86,"Visible changes are feature/example additions and parameter updates; no clear duplication, weakened safeguards, or explicit temporary workaround introduced."
keras#1f224de9b1c23e18995b6e651adde6ca06033cac,v2_rubric_json,0,no,0,0.99,"Single blank-line addition only; no visible complexity, duplication, coupling, or weakened safeguards."
keras#ccbe381dcdf2d43b2d88d33ba3dcf4680fe116a8,v2_rubric_json,0,no,0,0.93,"Adds EarlyStopping and stop-training support; no clear duplication, shortcut, weakened safeguard, or other debt directly visible in the diff."
keras#b44ecab225e3ead586a8034ac1fe1cf1699eadb7,v2_rubric_json,0,no,0,0.96,"Single initialization change adds a seed for randomness; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#1d586440a8649e0e0e0b19220040c4b210bcea1b,v2_rubric_json,0,no,0,0.86,"Diff is a feature/test simplification and cleanup; no clear new duplication, safeguard removal, magic numbers, or temporary workaround is directly introduced."
keras#fd5b68dbe3e80aec440f578f6a30ca314615b806,v2_rubric_json,0,no,0,0.98,"Minor compatibility fix and whitespace removal; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#97f23268c2567721b1aa858a286c30d739170eef,v2_rubric_json,0,no,0,0.97,"Adds unittest structure and reduces sample sizes; no visible shortcut, duplication, weakened safeguard, or complexity increase in the diff."
keras#5a1a00e69e5df1661c7d8e5359b8eca7db7f7208,v2_rubric_json,0,no,0,0.93,"Adds a new callback feature; no clear duplication, weakened safeguards, or explicit temporary workaround is directly visible in the diff."
keras#1fc3c4b22ec11ae098e0d3127346b08b1bc00a04,v2_rubric_json,0,no,0,0.99,"No Python diff content is shown; no direct evidence of added complexity, duplication, weakened safeguards, or temporary workaround."
keras#0a21abc8102771da76fca01800e497d7d014d10c,v2_rubric_json,0,no,0,0.99,No Python diff content is shown; no visible code change or shortcut evidence.
keras#9763f811859791db876d69c35cd7adf065e10681,v2_rubric_json,0,no,0,0.99,No Python diff content is shown; no directly visible code change or shortcut evidence.
keras#dd82a3944eb449fd765d6186917e4d0be3a6bcf0,v2_rubric_json,0,no,0,0.98,"No visible Python diff content or code changes shown; no direct evidence of added complexity, duplication, weakened safeguards, or shortcuts."
keras#b0b3ff13b02c82db3f9afe566327bbc2cf061538,v2_rubric_json,0,no,0,0.99,"Comment clarification only; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#c274cb990b33b77cc30d787e3c6705aa0695157b,v2_rubric_json,0,no,0,0.98,"Single-line type check broadening is a straightforward compatibility fix; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#83419e644f6fb223701c36a08ff2235566e3d37f,v2_rubric_json,0,no,0,0.93,"Visible changes add dropout masking support and refactor get_mask; no clear shortcut, duplication, weakened safeguard, or explicit temporary workaround is introduced."
keras#f8ee81d89e9f35352fa882d7b7624899de344da8,v2_rubric_json,0,no,0,0.97,"The diff removes weighted-loss plumbing and simplifies loss functions; no visible shortcut, duplication, or weakened safeguard is introduced."
keras#ef4250fc05b23522b356e83ca8368197804923a9,v2_rubric_json,0,no,0,0.99,"No visible Python diff content or code changes shown; no direct evidence of added complexity, duplication, weakened safeguards, or other technical debt."
keras#a1ab9769ec6ff045a2f8d1dbea26169c27498797,v2_rubric_json,0,no,0,0.99,"No Python diff changes are shown; no visible evidence of added complexity, duplication, weakened safeguards, or other technical debt."
keras#852f5d977f51ece05dfafff8722bd2cffd7c330a,v2_rubric_json,0,no,0,0.93,"Adds masking support and a test-only redundant layer comment; no clear shortcut, duplication, weakened safeguard, or complexity increase in production code."
keras#3f3a1f0e9bc55630acac3efdafb3c1c9fa719dec,v2_rubric_json,0,no,0,0.97,"The diff removes masking from step outputs and adjusts scan taps accordingly; no clear shortcut, duplication, dead code, or weakened safeguard is directly introduced."
keras#e3519221b401eabd5b01b0bc754ea833645feb2a,v2_rubric_json,0,no,0,0.93,"Adds masking support and tests; no clear duplication, weakened safeguards, magic numbers, or temporary workaround introduced in the shown diff."
keras#b9fbc458ed70e6bffdfc5af9d9f0ad554b6c0cec,v2_rubric_json,0,no,0,0.98,"Mechanical dtype/value change only; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#2384aa4c97d267b6b01ff662838731c24332ba33,v2_rubric_json,0,no,0,0.93,"Visible changes add masking support and adjust tests; no clear duplication, weakened safeguards, magic numbers, or temporary workaround introduced."
keras#a1912b0774672753cff0f44e4b6457a9689441cc,v2_rubric_json,0,no,0,0.99,"No visible Python diff changes; no direct evidence of added complexity, duplication, weakened safeguards, or temporary workaround."
keras#3dd4b2e8ab2db2c04cf349b580886521295f386e,v2_rubric_json,0,no,0,0.99,No Python diff content is shown; no directly visible technical debt evidence can be established.
keras#a9f94c94a70367dc4e0449180844b41954397369,v2_rubric_json,0,no,0,0.97,"The diff removes weighting parameters and related code, simplifying methods without visible shortcuts, duplication, or weakened safeguards."
keras#be22591e326028b5642b1b7d2cecb58137dcb921,v2_rubric_json,0,no,0,0.98,"Mechanical dtype/value change only; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#d9e76bdeca26f7f9ccdd15f066514cb1b7530b2a,v2_rubric_json,0,no,0,0.98,"Single compatibility import and type check replacement; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#ce6728d9ceec93422c91f823dbefc5c541dc34ba,v2_rubric_json,0,no,0,0.86,"Adds a new autoencoder variant and a small connect delegation change; no clear duplication, safeguard removal, or explicit shortcut is visible."
keras#271e2b7f844c53a1fa3f8448cc7f0d0852005baf,v2_rubric_json,0,no,0,0.86,"Visible changes simplify softmax handling and add masking support; no clear shortcut, duplication, weakened safeguard, or explicit temporary workaround is shown."
keras#86a9445ffd5a789b359e49057771332138cc2bfe,v2_rubric_json,0,no,0,0.98,"Single parameter removal simplifies the function; no visible duplication, complexity increase, weakened safeguard, or temporary workaround."
keras#4c3495896e77a5a4ebfeff717feb3d04681d27e7,v2_rubric_json,0,no,0,0.98,"The diff simplifies and consolidates softmax logic, adds a deprecation warning, and removes duplicated reshaping code; no clear shortcut or safeguard removal is visible."
keras#8a2ae93ba745fc69f130a42a6a2a79464cdc468f,v2_rubric_json,0,no,0,0.93,"Moves a hard-coded choice into an explicit loop; no clear shortcut, duplication, weakened safeguard, or added complexity is directly visible."
keras#7ef71ec94406ff4029710680474b3aa887999650,v2_rubric_json,0,no,0,0.97,"Visible changes only add config fields and a validation check; no clear complexity increase, duplication, weakened safeguards, or temporary workaround is introduced."
keras#13715c49c3f36e109fa99c0d753f1ec49f71e88e,v2_rubric_json,0,no,0,0.98,"Adds a small validation-backed helper; no visible duplication, weakening, dead code, or temporary workaround in the diff."
keras#c35780557eee7216ce0393049e4b2c4bb68260a8,v2_rubric_json,0,yes,1,0.98,Adds three near-duplicate recurrent classes with repeated logic and high local complexity instead of abstraction.
keras#413663f03fe8da3ec01d35cfa0fcca133fc3116c,v2_rubric_json,0,yes,1,0.93,"Adds duplicate-detection logic and extra branching in Merge, increasing local complexity and coupling parameter/output handling across methods."
keras#11e961fdf848808bb63489bd698908d80119910e,v2_rubric_json,0,no,0,0.86,"Visible changes add weighted-loss support and reshape fixes; no clear duplication, weakened safeguards, or explicit temporary workaround is directly introduced."
keras#4962f1885797f29754ebcbe25de2384cf1420c71,v2_rubric_json,0,no,0,0.93,"Refactors weighted loss wrapper into a shared helper and removes duplication; no clear shortcut, safeguard removal, or added complexity is directly visible."
keras#56e09ad7365ed09caded620f65e44160d6aa02b6,v2_rubric_json,0,no,0,0.93,"Adds an optional parameter guard and new tests; no clear duplication, weakened safeguard, or explicit shortcut is visible in the diff."
keras#59e345501e9eb13b6b50f98d2b78a8cc7c453538,v2_rubric_json,0,no,0,0.86,"Visible refactor adds regularizer classes and cost handling; no clear shortcut, duplication, weakened safeguard, or temporary workaround is directly shown."
